87370,Pond3Fish7_PondOutcome,77
87371,Pond3Fish7_TotalOutcome,267
87372,Pond3Fish7_TimeLeft,941.4
87373,Type,N
87374,FishN,16.999999998583334
87375,Fish,8
87376,Pond3Fish8_FishType,green
87377,Pond3Fish8_FishLatency,6
87378,Pond3Fish8_CatchTime,1.15
87379,Pond3Fish8_PondTime,60.929
87380,Pond3Fish8_PondOutcome,88
87381,Pond3Fish8_TotalOutcome,278
87382,Pond3Fish8_TimeLeft,932.372
87383,Type,N
87384,FishN,16.999999998583334
87385,Fish,9
87386,Pond3Fish9_FishType,green
87387,Pond3Fish9_FishLatency,6.666666667
87388,Pond3Fish9_CatchTime,1.307
87389,Pond3Fish9_PondTime,70.806
87390,Pond3Fish9_PondOutcome,99
87391,Pond3Fish9_TotalOutcome,289
87392,Pond3Fish9_TimeLeft,922.495
87393,Type,N
87394,FishN,16.999999998583334
87395,Fish,10
87396,Pond3Fish10_FishType,green
87397,Pond3Fish10_FishLatency,7.5
87398,Pond3Fish10_CatchTime,1.953
87399,Pond3Fish10_PondTime,82.016
87400,Pond3Fish10_PondOutcome,110
87401,Pond3Fish10_TotalOutcome,300
87402,Pond3Fish10_TimeLeft,911.285
87403,Type,N
87404,FishN,16.999999998583334
87405,Fish,11
87406,Pond3Fish11_FishType,green
87407,Pond3Fish11_FishLatency,8.571428571
87408,Pond3Fish11_CatchTime,1.528
87409,Pond3Fish11_PondTime,94.386
87410,Pond3Fish11_PondOutcome,121
87411,Pond3Fish11_TotalOutcome,311
87412,Pond3Fish11_TimeLeft,898.915
87413,Type,N
87414,FishN,16.999999998583334
87415,Fish,12
87416,Pond3Fish12_FishType,green
87417,Pond3Fish12_FishLatency,10
87418,Pond3Fish12_CatchTime,1.403
87419,Pond3Fish12_PondTime,108.768
87420,Pond3Fish12_PondOutcome,132
87421,Pond3Fish12_TotalOutcome,322
87422,Pond3Fish12_TimeLeft,884.533
87423,PondEnd_LastFish,12
87424,FishN,16.999999998583334
87425,Type,N
87426,GiveUpTime,15.483
87427,PondTime,123.865
87428,TimeLeft,868.933
87429,PondOutcome,132
87430,TotalOutcome,322
87431,PondStart,PondStart
87432,PondIntroTime,13.28746928
87433,Type,N
87434,FishN,16.999999998583334
87435,Fish,1
87436,Pond8Fish1_FishType,green
87437,Pond8Fish1_FishLatency,4.615384615
87438,Pond8Fish1_CatchTime,1.076
87439,Pond8Fish1_PondTime,12.142
87440,Pond8Fish1_PondOutcome,11
87441,Pond8Fish1_TotalOutcome,333
87442,Pond8Fish1_TimeLeft,841.147
87443,Type,N
87444,FishN,13.000000001083334
87445,Fish,2
87446,Pond8Fish2_FishType,green
87447,Pond8Fish2_FishLatency,5
87448,Pond8Fish2_CatchTime,1.018
87449,Pond8Fish2_PondTime,19.96
87450,Pond8Fish2_PondOutcome,22
87451,Pond8Fish2_TotalOutcome,344
87452,Pond8Fish2_TimeLeft,833.328
87453,Type,N
87454,FishN,13.000000001083334
87455,Fish,3
87456,Pond8Fish3_FishType,green
87457,Pond8Fish3_FishLatency,5.454545455
87458,Pond8Fish3_CatchTime,1.499
87459,Pond8Fish3_PondTime,28.341
87460,Pond8Fish3_PondOutcome,33
87461,Pond8Fish3_TotalOutcome,355
87462,Pond8Fish3_TimeLeft,824.948
87463,Type,N
87464,FishN,13.000000001083334
87465,Fish,4
87466,Pond8Fish4_FishType,green
87467,Pond8Fish4_FishLatency,6
87468,Pond8Fish4_CatchTime,1.626
87469,Pond8Fish4_PondTime,37.408
87470,Pond8Fish4_PondOutcome,44
87471,Pond8Fish4_TotalOutcome,366
87472,Pond8Fish4_TimeLeft,815.881
87473,Type,N
87474,FishN,13.000000001083334
87475,Fish,5
87476,Pond8Fish5_FishType,green
87477,Pond8Fish5_FishLatency,6.666666667
87478,Pond8Fish5_CatchTime,1.345
87479,Pond8Fish5_PondTime,47.29
87480,Pond8Fish5_PondOutcome,55
87481,Pond8Fish5_TotalOutcome,377
87482,Pond8Fish5_TimeLeft,805.999
87483,Type,N
87484,FishN,13.000000001083334
87485,Fish,6
87486,Pond8Fish6_FishType,green
87487,Pond8Fish6_FishLatency,7.5
87488,Pond8Fish6_CatchTime,1.346
87489,Pond8Fish6_PondTime,58.243
87490,Pond8Fish6_PondOutcome,66
87491,Pond8Fish6_TotalOutcome,388
87492,Pond8Fish6_TimeLeft,795.046
87493,Type,N
87494,FishN,13.000000001083334
87495,Fish,7
87496,Pond8Fish7_FishType,green
87497,Pond8Fish7_FishLatency,8.571428571
87498,Pond8Fish7_CatchTime,-1
87499,Pond8Fish7_PondTime,70.693
87500,Pond8Fish7_PondOutcome,66
87501,Pond8Fish7_TotalOutcome,388
87502,Pond8Fish7_TimeLeft,782.596
87503,Type,N
87504,FishN,13.000000001083334
87505,Fish,8
87506,Pond8Fish8_FishType,green
87507,Pond8Fish8_FishLatency,10
87508,Pond8Fish8_CatchTime,1.867
87509,Pond8Fish8_PondTime,85.257
87510,Pond8Fish8_PondOutcome,77
87511,Pond8Fish8_TotalOutcome,399
87512,Pond8Fish8_TimeLeft,768.031
87513,Type,N
87514,FishN,13.000000001083334
87515,Fish,9
87516,Pond8Fish9_FishType,green
87517,Pond8Fish9_FishLatency,12
87518,Pond8Fish9_CatchTime,1.4
87519,Pond8Fish9_PondTime,102.636
87520,Pond8Fish9_PondOutcome,88
87521,Pond8Fish9_TotalOutcome,410
87522,Pond8Fish9_TimeLeft,750.653
87523,Type,N
87524,FishN,13.000000001083334
87525,Fish,10
87526,Pond8Fish10_FishType,green
87527,Pond8Fish10_FishLatency,15
87528,Pond8Fish10_CatchTime,1.231
87529,Pond8Fish10_PondTime,125.016
87530,Pond8Fish10_PondOutcome,99
87531,Pond8Fish10_TotalOutcome,421
87532,Pond8Fish10_TimeLeft,728.273
87533,PondEnd_LastFish,10
87534,FishN,13.000000001083334
87535,Type,N
87536,GiveUpTime,30.997
87537,PondTime,155.455
87538,TimeLeft,697.331
87539,PondOutcome,99
87540,TotalOutcome,421
87541,PondStart,PondStart
87542,PondIntroTime,12.67223324
87543,Type,N
87544,FishN,13.000000001083334
87545,Fish,1
87546,Pond4Fish1_FishType,green
87547,Pond4Fish1_FishLatency,4.615384615
87548,Pond4Fish1_CatchTime,1.582
87549,Pond4Fish1_PondTime,9.299
87550,Pond4Fish1_PondOutcome,11
87551,Pond4Fish1_TotalOutcome,432
87552,Pond4Fish1_TimeLeft,674.283
87553,Type,N
87554,FishN,13.000000001083334
87555,Fish,2
87556,Pond4Fish2_FishType,green
87557,Pond4Fish2_FishLatency,5
87558,Pond4Fish2_CatchTime,1.343
87559,Pond4Fish2_PondTime,17.139
87560,Pond4Fish2_PondOutcome,22
87561,Pond4Fish2_TotalOutcome,443
87562,Pond4Fish2_TimeLeft,666.443
87563,Type,N
87564,FishN,13.000000001083334
87565,Fish,3
87566,Pond4Fish3_FishType,green
87567,Pond4Fish3_FishLatency,5.454545455
87568,Pond4Fish3_CatchTime,1.234
87569,Pond4Fish3_PondTime,25.522
87570,Pond4Fish3_PondOutcome,33
87571,Pond4Fish3_TotalOutcome,454
87572,Pond4Fish3_TimeLeft,658.06
87573,Type,N
87574,FishN,13.000000001083334
87575,Fish,4
87576,Pond4Fish4_FishType,green
87577,Pond4Fish4_FishLatency,6
87578,Pond4Fish4_CatchTime,1.51
87579,Pond4Fish4_PondTime,34.571
87580,Pond4Fish4_PondOutcome,44
87581,Pond4Fish4_TotalOutcome,465
87582,Pond4Fish4_TimeLeft,649.011
87583,Type,N
87584,FishN,13.000000001083334
87585,Fish,5
87586,Pond4Fish5_FishType,green
87587,Pond4Fish5_FishLatency,6.666666667
87588,Pond4Fish5_CatchTime,-1
87589,Pond4Fish5_PondTime,44.502
87590,Pond4Fish5_PondOutcome,44
87591,Pond4Fish5_TotalOutcome,465
87592,Pond4Fish5_TimeLeft,639.08
87593,Type,N
87594,FishN,13.000000001083334
87595,Fish,6
87596,Pond4Fish6_FishType,green
87597,Pond4Fish6_FishLatency,7.5
87598,Pond4Fish6_CatchTime,1.085
87599,Pond4Fish6_PondTime,55.454
87600,Pond4Fish6_PondOutcome,55
87601,Pond4Fish6_TotalOutcome,476
87602,Pond4Fish6_TimeLeft,628.128
87603,Type,N
87604,FishN,13.000000001083334
87605,Fish,7
87606,Pond4Fish7_FishType,green
87607,Pond4Fish7_FishLatency,8.571428571
87608,Pond4Fish7_CatchTime,0.955
87609,Pond4Fish7_PondTime,67.822
87610,Pond4Fish7_PondOutcome,66
87611,Pond4Fish7_TotalOutcome,487
87612,Pond4Fish7_TimeLeft,615.76
87613,Type,N
87614,FishN,13.000000001083334
87615,Fish,8
87616,Pond4Fish8_FishType,green
87617,Pond4Fish8_FishLatency,10
87618,Pond4Fish8_CatchTime,0.724
87619,Pond4Fish8_PondTime,82.202
87620,Pond4Fish8_PondOutcome,77
87621,Pond4Fish8_TotalOutcome,498
87622,Pond4Fish8_TimeLeft,601.38
87623,PondEnd_LastFish,8
87624,FishN,13.000000001083334
87625,Type,N
87626,GiveUpTime,15.201
87627,PondTime,96.337
87628,TimeLeft,586.742
87629,PondOutcome,77
87630,TotalOutcome,498
87631,PondStart,PondStart
87632,PondIntroTime,12.33680679
87633,Type,N
87634,FishN,13.000000001083334
87635,Fish,1
87636,Pond2Fish1_FishType,green
87637,Pond2Fish1_FishLatency,3.529411765
87638,Pond2Fish1_CatchTime,1.296
87639,Pond2Fish1_PondTime,8.057
87640,Pond2Fish1_PondOutcome,11
87641,Pond2Fish1_TotalOutcome,509
87642,Pond2Fish1_TimeLeft,565.722
87643,Type,N
87644,FishN,16.999999998583334
87645,Fish,2
87646,Pond2Fish2_FishType,green
87647,Pond2Fish2_FishLatency,3.75
87648,Pond2Fish2_CatchTime,1.815
87649,Pond2Fish2_PondTime,14.549
87650,Pond2Fish2_PondOutcome,22
87651,Pond2Fish2_TotalOutcome,520
87652,Pond2Fish2_TimeLeft,559.23
87653,Type,N
87654,FishN,16.999999998583334
87655,Fish,3
87656,Pond2Fish3_FishType,green
87657,Pond2Fish3_FishLatency,4
87658,Pond2Fish3_CatchTime,1.271
87659,Pond2Fish3_PondTime,21.204
87660,Pond2Fish3_PondOutcome,33
87661,Pond2Fish3_TotalOutcome,531
87662,Pond2Fish3_TimeLeft,552.575
87663,Type,N
87664,FishN,16.999999998583334
87665,Fish,4
87666,Pond2Fish4_FishType,green
87667,Pond2Fish4_FishLatency,4.285714286
87668,Pond2Fish4_CatchTime,1.842
87669,Pond2Fish4_PondTime,28.352
87670,Pond2Fish4_PondOutcome,44
87671,Pond2Fish4_TotalOutcome,542
87672,Pond2Fish4_TimeLeft,545.427
87673,Type,N
87674,FishN,16.999999998583334
87675,Fish,5
87676,Pond2Fish5_FishType,green
87677,Pond2Fish5_FishLatency,4.615384615
87678,Pond2Fish5_CatchTime,1.3
87679,Pond2Fish5_PondTime,35.72
87680,Pond2Fish5_PondOutcome,55
87681,Pond2Fish5_TotalOutcome,553
87682,Pond2Fish5_TimeLeft,538.059
87683,Type,N
87684,FishN,16.999999998583334
87685,Fish,6
87686,Pond2Fish6_FishType,green
87687,Pond2Fish6_FishLatency,5
87688,Pond2Fish6_CatchTime,1.282
87689,Pond2Fish6_PondTime,43.553
87690,Pond2Fish6_PondOutcome,66
87691,Pond2Fish6_TotalOutcome,564
87692,Pond2Fish6_TimeLeft,530.226
87693,Type,N
87694,FishN,16.999999998583334
87695,Fish,7
87696,Pond2Fish7_FishType,green
87697,Pond2Fish7_FishLatency,5.454545455
87698,Pond2Fish7_CatchTime,1.551
87699,Pond2Fish7_PondTime,51.928
87700,Pond2Fish7_PondOutcome,77
87701,Pond2Fish7_TotalOutcome,575
87702,Pond2Fish7_TimeLeft,521.851
87703,Type,N
87704,FishN,16.999999998583334
87705,Fish,8
87706,Pond2Fish8_FishType,green
87707,Pond2Fish8_FishLatency,6
87708,Pond2Fish8_CatchTime,1.698
87709,Pond2Fish8_PondTime,60.984
87710,Pond2Fish8_PondOutcome,88
87711,Pond2Fish8_TotalOutcome,586
87712,Pond2Fish8_TimeLeft,512.795
87713,Type,N
87714,FishN,16.999999998583334
87715,Fish,9
87716,Pond2Fish9_FishType,green
87717,Pond2Fish9_FishLatency,6.666666667
87718,Pond2Fish9_CatchTime,1.377
87719,Pond2Fish9_PondTime,70.86
87720,Pond2Fish9_PondOutcome,99
87721,Pond2Fish9_TotalOutcome,597
87722,Pond2Fish9_TimeLeft,502.919
87723,Type,N
87724,FishN,16.999999998583334
87725,Fish,10
87726,Pond2Fish10_FishType,green
87727,Pond2Fish10_FishLatency,7.5
87728,Pond2Fish10_CatchTime,1.426
87729,Pond2Fish10_PondTime,81.812
87730,Pond2Fish10_PondOutcome,110
87731,Pond2Fish10_TotalOutcome,608
87732,Pond2Fish10_TimeLeft,491.966
87733,PondEnd_LastFish,10
87734,FishN,16.999999998583334
87735,Type,N
87736,GiveUpTime,4.903
87737,PondTime,86.354
87738,TimeLeft,486.922
87739,PondOutcome,110
87740,TotalOutcome,608
87741,PondStart,PondStart
87742,PondIntroTime,14.79373553
87743,Type,RT
87744,FishN,16.999999998583334
87745,Fish,1
87746,Pond12Fish1_FishType,purple
87747,Pond12Fish1_FishLatency,4.615384615
87748,Pond12Fish1_CatchTime,1.425
87749,Pond12Fish1_PondTime,9.31
87750,Pond12Fish1_PondOutcome,10
87751,Pond12Fish1_TotalOutcome,618
87752,Pond12Fish1_TimeLeft,462.198
87753,Type,RT
87754,FishN,13.000000001083334
87755,Fish,2
87756,Pond12Fish2_FishType,purple
87757,Pond12Fish2_FishLatency,5
87758,Pond12Fish2_CatchTime,1.162
87759,Pond12Fish2_PondTime,17.133
87760,Pond12Fish2_PondOutcome,20
87761,Pond12Fish2_TotalOutcome,628
87762,Pond12Fish2_TimeLeft,454.375
87763,Type,RT
87764,FishN,13.000000001083334
87765,Fish,3
87766,Pond12Fish3_FishType,purple
87767,Pond12Fish3_FishLatency,5.454545455
87768,Pond12Fish3_CatchTime,1.552
87769,Pond12Fish3_PondTime,25.532
87770,Pond12Fish3_PondOutcome,30
87771,Pond12Fish3_TotalOutcome,638
87772,Pond12Fish3_TimeLeft,445.975
87773,Type,RT
87774,FishN,13.000000001083334
87775,Fish,4
87776,Pond12Fish4_FishType,purple
87777,Pond12Fish4_FishLatency,6
87778,Pond12Fish4_CatchTime,1.236
87779,Pond12Fish4_PondTime,34.568
87780,Pond12Fish4_PondOutcome,40
87781,Pond12Fish4_TotalOutcome,648
87782,Pond12Fish4_TimeLeft,436.94
87783,Type,RT
87784,FishN,13.000000001083334
87785,Fish,5
87786,Pond12Fish5_FishType,purple
87787,Pond12Fish5_FishLatency,6.666666667
87788,Pond12Fish5_CatchTime,0.951
87789,Pond12Fish5_PondTime,44.451
87790,Pond12Fish5_PondOutcome,50
87791,Pond12Fish5_TotalOutcome,658
87792,Pond12Fish5_TimeLeft,427.057
87793,Type,RT
87794,FishN,13.000000001083334
87795,Fish,6
87796,Pond12Fish6_FishType,golden
87797,Pond12Fish6_FishLatency,7.5
87798,Pond12Fish6_CatchTime,1.253
87799,Pond12Fish6_PondTime,55.401
87800,Pond12Fish6_PondOutcome,70
87801,Pond12Fish6_TotalOutcome,678
87802,Pond12Fish6_TimeLeft,416.107
87803,Type,RT
87804,FishN,13.000000001083334
87805,Fish,7
87806,Pond12Fish7_FishType,purple
87807,Pond12Fish7_FishLatency,8.571428571
87808,Pond12Fish7_CatchTime,1.155
87809,Pond12Fish7_PondTime,67.767
87810,Pond12Fish7_PondOutcome,80
87811,Pond12Fish7_TotalOutcome,688
87812,Pond12Fish7_TimeLeft,403.741
87813,Type,RT
87814,FishN,13.000000001083334
87815,Fish,8
87816,Pond12Fish8_FishType,purple
87817,Pond12Fish8_FishLatency,10
87818,Pond12Fish8_CatchTime,1.353
87819,Pond12Fish8_PondTime,82.133
87820,Pond12Fish8_PondOutcome,90
87821,Pond12Fish8_TotalOutcome,698
87822,Pond12Fish8_TimeLeft,389.375
87823,Type,RT
87824,FishN,13.000000001083334
87825,Fish,9
87826,Pond12Fish9_FishType,purple
87827,Pond12Fish9_FishLatency,12
87828,Pond12Fish9_CatchTime,1.496
87829,Pond12Fish9_PondTime,99.513
87830,Pond12Fish9_PondOutcome,100
87831,Pond12Fish9_TotalOutcome,708
87832,Pond12Fish9_TimeLeft,371.995
87833,Type,RT
87834,FishN,13.000000001083334
87835,Fish,10
87836,Pond12Fish10_FishType,purple
87837,Pond12Fish10_FishLatency,15
87838,Pond12Fish10_CatchTime,1.618
87839,Pond12Fish10_PondTime,121.89
87840,Pond12Fish10_PondOutcome,110
87841,Pond12Fish10_TotalOutcome,718
87842,Pond12Fish10_TimeLeft,349.618
87843,Type,RT
87844,FishN,13.000000001083334
87845,Fish,11
87846,Pond12Fish11_FishType,purple
87847,Pond12Fish11_FishLatency,20
87848,Pond12Fish11_CatchTime,-1
87849,Pond12Fish11_PondTime,154.317
87850,Pond12Fish11_PondOutcome,110
87851,Pond12Fish11_TotalOutcome,718
87852,Pond12Fish11_TimeLeft,317.191
87853,PondEnd_LastFish,11
87854,FishN,13.000000001083334
87855,Type,RT
87856,GiveUpTime,91.274
87857,PondTime,212.989
87858,TimeLeft,258.015
87859,PondOutcome,110
87860,TotalOutcome,718
87861,PondStart,PondStart
87862,PondIntroTime,15.81691166
87863,Type,RT
87864,FishN,13.000000001083334
87865,Fish,1
87866,Pond5Fish1_FishType,purple
87867,Pond5Fish1_FishLatency,3.333333333
87868,Pond5Fish1_CatchTime,1.186
87869,Pond5Fish1_PondTime,7.802
87870,Pond5Fish1_PondOutcome,10
87871,Pond5Fish1_TotalOutcome,728
87872,Pond5Fish1_TimeLeft,233.77
87873,Type,RT
87874,FishN,18.0000000018
87875,Fish,2
87876,Pond5Fish2_FishType,purple
87877,Pond5Fish2_FishLatency,3.529411765
87878,Pond5Fish2_CatchTime,-1
87879,Pond5Fish2_PondTime,13.983
87880,Pond5Fish2_PondOutcome,10
87881,Pond5Fish2_TotalOutcome,728
87882,Pond5Fish2_TimeLeft,227.589
87883,Type,RT
87884,FishN,18.0000000018
87885,Fish,3
87886,Pond5Fish3_FishType,purple
87887,Pond5Fish3_FishLatency,3.75
87888,Pond5Fish3_CatchTime,1.369
87889,Pond5Fish3_PondTime,20.338
87890,Pond5Fish3_PondOutcome,20
87891,Pond5Fish3_TotalOutcome,738
87892,Pond5Fish3_TimeLeft,221.234
87893,Type,RT
87894,FishN,18.0000000018
87895,Fish,4
87896,Pond5Fish4_FishType,purple
87897,Pond5Fish4_FishLatency,4
87898,Pond5Fish4_CatchTime,1.093
87899,Pond5Fish4_PondTime,26.985
87900,Pond5Fish4_PondOutcome,30
87901,Pond5Fish4_TotalOutcome,748
87902,Pond5Fish4_TimeLeft,214.587
87903,Type,RT
87904,FishN,18.0000000018
87905,Fish,5
87906,Pond5Fish5_FishType,purple
87907,Pond5Fish5_FishLatency,4.285714286
87908,Pond5Fish5_CatchTime,1.989
87909,Pond5Fish5_PondTime,34.265
87910,Pond5Fish5_PondOutcome,40
87911,Pond5Fish5_TotalOutcome,758
87912,Pond5Fish5_TimeLeft,207.307
87913,Type,RT
87914,FishN,18.0000000018
87915,Fish,6
87916,Pond5Fish6_FishType,purple
87917,Pond5Fish6_FishLatency,4.615384615
87918,Pond5Fish6_CatchTime,0.957
87919,Pond5Fish6_PondTime,41.655
87920,Pond5Fish6_PondOutcome,50
87921,Pond5Fish6_TotalOutcome,768
87922,Pond5Fish6_TimeLeft,199.917
87923,Type,RT
87924,FishN,18.0000000018
87925,Fish,7
87926,Pond5Fish7_FishType,purple
87927,Pond5Fish7_FishLatency,5
87928,Pond5Fish7_CatchTime,1.097
87929,Pond5Fish7_PondTime,49.483
87930,Pond5Fish7_PondOutcome,60
87931,Pond5Fish7_TotalOutcome,778
87932,Pond5Fish7_TimeLeft,192.089
87933,Type,RT
87934,FishN,18.0000000018
87935,Fish,8
87936,Pond5Fish8_FishType,purple
87937,Pond5Fish8_FishLatency,5.454545455
87938,Pond5Fish8_CatchTime,1.216
87939,Pond5Fish8_PondTime,57.853
87940,Pond5Fish8_PondOutcome,70
87941,Pond5Fish8_TotalOutcome,788
87942,Pond5Fish8_TimeLeft,183.719
87943,Type,RT
87944,FishN,18.0000000018
87945,Fish,9
87946,Pond5Fish9_FishType,purple
87947,Pond5Fish9_FishLatency,6
87948,Pond5Fish9_CatchTime,1.094
87949,Pond5Fish9_PondTime,66.886
87950,Pond5Fish9_PondOutcome,80
87951,Pond5Fish9_TotalOutcome,798
87952,Pond5Fish9_TimeLeft,174.686
87953,Type,RT
87954,FishN,18.0000000018
87955,Fish,10
87956,Pond5Fish10_FishType,purple
87957,Pond5Fish10_FishLatency,6.666666667
87958,Pond5Fish10_CatchTime,1.303
87959,Pond5Fish10_PondTime,76.755
87960,Pond5Fish10_PondOutcome,90
87961,Pond5Fish10_TotalOutcome,808
87962,Pond5Fish10_TimeLeft,164.817
87963,Type,RT
87964,FishN,18.0000000018
87965,Fish,11
87966,Pond5Fish11_FishType,purple
87967,Pond5Fish11_FishLatency,7.5
87968,Pond5Fish11_CatchTime,2.039
87969,Pond5Fish11_PondTime,87.768
87970,Pond5Fish11_PondOutcome,100
87971,Pond5Fish11_TotalOutcome,818
87972,Pond5Fish11_TimeLeft,153.804
87973,Type,RT
87974,FishN,18.0000000018
87975,Fish,12
87976,Pond5Fish12_FishType,purple
87977,Pond5Fish12_FishLatency,8.571428571
87978,Pond5Fish12_CatchTime,1.455
87979,Pond5Fish12_PondTime,100.134
87980,Pond5Fish12_PondOutcome,110
87981,Pond5Fish12_TotalOutcome,828
87982,Pond5Fish12_TimeLeft,141.438
87983,Type,RT
87984,FishN,18.0000000018
87985,Fish,13
87986,Pond5Fish13_FishType,purple
87987,Pond5Fish13_FishLatency,10
87988,Pond5Fish13_CatchTime,1.265
87989,Pond5Fish13_PondTime,114.509
87990,Pond5Fish13_PondOutcome,120
87991,Pond5Fish13_TotalOutcome,838
87992,Pond5Fish13_TimeLeft,127.063
87993,Type,RT
87994,FishN,18.0000000018
87995,Fish,14
87996,Pond5Fish14_FishType,purple
87997,Pond5Fish14_FishLatency,12
87998,Pond5Fish14_CatchTime,1.079
87999,Pond5Fish14_PondTime,131.871
88000,Pond5Fish14_PondOutcome,130
88001,Pond5Fish14_TotalOutcome,848
88002,Pond5Fish14_TimeLeft,109.701
88003,Type,RT
88004,FishN,18.0000000018
88005,Fish,15
88006,Pond5Fish15_FishType,purple
88007,Pond5Fish15_FishLatency,15
88008,Pond5Fish15_CatchTime,2.021
88009,Pond5Fish15_PondTime,154.317
88010,Pond5Fish15_PondOutcome,140
88011,Pond5Fish15_TotalOutcome,858
88012,Pond5Fish15_TimeLeft,87.255
88013,PondEnd_LastFish,15
88014,FishN,18.0000000018
88015,Type,RT
88016,GiveUpTime,2.885
88017,PondTime,157.102
88018,TimeLeft,83.967
88019,PondOutcome,140
88020,TotalOutcome,858
88021,PondStart,PondStart
88022,PondIntroTime,16.28838624
88023,Type,RT
88024,FishN,18.0000000018
88025,Fish,1
88026,Pond6Fish1_FishType,purple
88027,Pond6Fish1_FishLatency,3.75
88028,Pond6Fish1_CatchTime,1.184
88029,Pond6Fish1_PondTime,8.286
88030,Pond6Fish1_PondOutcome,10
88031,Pond6Fish1_TotalOutcome,868
88032,Pond6Fish1_TimeLeft,57.011
88033,Type,RT
88034,FishN,16
88035,Fish,2
88036,Pond6Fish2_FishType,purple
88037,Pond6Fish2_FishLatency,4
88038,Pond6Fish2_CatchTime,1.001
88039,Pond6Fish2_PondTime,14.931
88040,Pond6Fish2_PondOutcome,20
88041,Pond6Fish2_TotalOutcome,878
88042,Pond6Fish2_TimeLeft,50.366
88043,Type,RT
88044,FishN,16
88045,Fish,3
88046,Pond6Fish3_FishType,purple
88047,Pond6Fish3_FishLatency,4.285714286
88048,Pond6Fish3_CatchTime,1.081
88049,Pond6Fish3_PondTime,21.914
88050,Pond6Fish3_PondOutcome,30
88051,Pond6Fish3_TotalOutcome,888
88052,Pond6Fish3_TimeLeft,43.383
88053,Type,RT
88054,FishN,16
88055,Fish,4
88056,Pond6Fish4_FishType,purple
88057,Pond6Fish4_FishLatency,4.615384615
88058,Pond6Fish4_CatchTime,1.164
88059,Pond6Fish4_PondTime,29.301
88060,Pond6Fish4_PondOutcome,40
88061,Pond6Fish4_TotalOutcome,898
88062,Pond6Fish4_TimeLeft,35.996
88063,Type,RT
88064,FishN,16
88065,Fish,5
88066,Pond6Fish5_FishType,golden
88067,Pond6Fish5_FishLatency,5
88068,Pond6Fish5_CatchTime,0.9
88069,Pond6Fish5_PondTime,37.13
88070,Pond6Fish5_PondOutcome,60
88071,Pond6Fish5_TotalOutcome,918
88072,Pond6Fish5_TimeLeft,28.167
88073,Type,RT
88074,FishN,16
88075,Fish,6
88076,Pond6Fish6_FishType,purple
88077,Pond6Fish6_FishLatency,5.454545455
88078,Pond6Fish6_CatchTime,1.197
88079,Pond6Fish6_PondTime,45.496
88080,Pond6Fish6_PondOutcome,70
88081,Pond6Fish6_TotalOutcome,928
88082,Pond6Fish6_TimeLeft,19.801
88083,Type,RT
88084,FishN,16
88085,Fish,7
88086,Pond6Fish7_FishType,purple
88087,Pond6Fish7_FishLatency,6
88088,Pond6Fish7_CatchTime,1.175
88089,Pond6Fish7_PondTime,54.56
88090,Pond6Fish7_PondOutcome,80
88091,Pond6Fish7_TotalOutcome,938
88092,Pond6Fish7_TimeLeft,10.737
88093,,5dff62a6df98d9ba45117f52
88094,PlayerDetails,5dff62a6df98d9ba45117f52
88095,GameCompleted,finished
88096,Selected ponds in the game,#ERROR!
88097,Pond1_Type,RT
88098,Pond1_,
88099,Pond12_Type,RT
88100,Pond12_,
88101,Pond6_Type,N
88102,Pond6_,
88103,Pond5_Type,N
88104,Pond5_,
88105,Pond9_Type,RD
88106,Pond9_,
88107,Pond2_Type,N
88108,Pond2_,
88109,Pond8_Type,RD
88110,Pond8_,
88111,Pond7_Type,RT
88112,Pond7_,
88113,Pond11_Type,N
88114,Pond11_,
88115,Pond10_Type,RT
88116,Pond10_,
88117,Pond4_Type,RD
88118,Pond4_,
88119,Pond3_Type,N
88120,Pond3_,
88121,Pond5_Type,RD
88122,Pond5_,
88123,Pond7_Type,RD
88124,Pond7_,
88125,Pond1_Type,N
88126,Pond1_,
88127,GameTime,1200
88128,FishVisibilityTime,2
88129,SecondPerFishRatio,60
88130,MissingThreshold,5
88131,RD,GoldFish
88132,Probability,0
88133,RD,GoldFish
88134,Outcome,20
88135,RD,BlueFish
88136,Probability,0.9
88137,RD,BlueFish
88138,Outcome,12
88139,RD,GreenFish
88140,Probability,0
88141,RD,GreenFish
88142,Outcome,11
88143,RD,PurpleFish
88144,Probability,0
88145,RD,PurpleFish
88146,Outcome,10
88147,RD,GreyFish
88148,Probability,0.1
88149,RD,GreyFish
88150,Outcome,2
88151,RT,GoldFish
88152,Probability,0.1
88153,RT,GoldFish
88154,Outcome,20
88155,RT,BlueFish
88156,Probability,0
88157,RT,BlueFish
88158,Outcome,12
88159,RT,GreenFish
88160,Probability,0
88161,RT,GreenFish
88162,Outcome,11
88163,RT,PurpleFish
88164,Probability,0.9
88165,RT,PurpleFish
88166,Outcome,10
88167,RT,GreyFish
88168,Probability,0
88169,RT,GreyFish
88170,Outcome,2
88171,N,GoldFish
88172,Probability,0
88173,N,GoldFish
88174,Outcome,20
88175,N,BlueFish
88176,Probability,0
88177,N,BlueFish
88178,Outcome,12
88179,N,GreenFish
88180,Probability,1
88181,N,GreenFish
88182,Outcome,11
88183,N,PurpleFish
88184,Probability,0
88185,N,PurpleFish
88186,Outcome,10
88187,N,GreyFish
88188,Probability,0
88189,N,GreyFish
88190,Outcome,2
